COURSE_PROF,COURSE_PROF_DESC
32457,SOC10157408
6966,PENP16336565
61724,CJ13099497
17533,GEOG10120427
51651,PENP17310931
27775,PSY26525378
26141,UHON22292897
75417,PHIL15644873
90987,MLNG10196824
52665,ENGL10110550
31884,ARTS10691990
72938,PHIL1014986
47100,AMST18261325
47554,ENGL1015772
72199,UHON121B50962
24661,ENGL22044194
16488,ENGL10222956
91318,MATH12153875
95509,MATH12187136
62767,LING10127541
5572,STAT14535712
74944,CJ13051455
28384,SPAN301J84963
34830,UNIV10181862
55097,MUS42295673
18315,SPAN301D36982
6622,ENGL10278021
80918,WMST33587790
6193,SPAN10244006
273,ENGL10127340
77088,PENP15881628
27732,PENP15981628
96862,UNIV21636563
31717,ENGL10244018
6372,MUS23133372
10755,SPAN21136582
16978,ANTH151L18446
63424,EMS10176024
64713,CJ13093077
81911,ENGL10189195
41269,PHIL10126072
89432,AFAM28418853
70297,CJ13097899
30073,CJ11595120
70199,MATH12019632
31349,PHIL10271792
23221,CJ2213370
66268,NVJO10193288
25779,ENGL10120309
92097,CE160L71789
87426,ENGL15056455
41614,BIOL124L65098
77205,ENGL10110004
68348,ARTS187691
49230,CJ22146311
71708,MA11166689
6856,MLSL10171346
57934,MLSL101L71346
41250,PENP16359780
44050,PENP16059780
7187,PENP14369718
24157,PHIL10197398
9645,MATH12036561
50777,HIST16258527
72124,PHIL10186658
97453,SPAN30222772
15625,UNIV10167579
66928,PENP15464587
24409,PENP11524486
9822,PENP11417703
90866,SPAN30122772
81248,ENGL10190818
75510,HIST16134936
16322,MATH12151159
82176,STAT14582468
71890,CJ1306834
27406,PENP17479584
46392,HIST26092780
33333,NTSC261L76172
54408,MUS43642701
51297,ARSC19868854
9262,ENGL10232076
19381,CJ11058277
27232,ENGL10111625
37463,SPAN21193236
12190,SPAN21232859
44830,PENP17726194
32661,PENP17826194
49426,CHEM19211124
39412,ENGL10228063
32869,ENGL10122017
2932,UNIV10260252
97159,ANTH11080066
33448,MLSL22986615
64177,PHIL10886658
98279,RELG2631552
88971,JAPN10291568
67826,PHIL10196870
51668,PENP16019988
46056,NVJO10184551
56100,CJ2689921
62388,THEA12045390
48291,MA43137612
94883,FREN10116653
4722,PENP14016917
54471,BIOL247L4564
14142,PENP16594371
86681,ENGL25035682
87065,MATH26460941
28486,PHIL15670562
60823,ENGL29394025
36289,MATH31124654
63210,CJ3239842
7006,ARSC19859294
31336,PENP11414750
11908,ENGL10256863
53783,MATH12016131
34089,BIOL20352332
32797,PHYC16041899
68647,CHEM30153936
78355,PSY24013176
32448,BIOL20459294
67759,ENGL10178021
64519,SOC101421
77021,PHIL10144873
71875,ENGL10261188
55538,PENP11587581
98399,ENGL1015449
29820,PENP10179584
53263,MATH18041232
81981,GRMN20255136
39968,ANTH16069042
12605,GRMN30255136
56030,ANTH11027368
23950,MATH12030412
25306,HIST10133806
36892,ENGL22048796
87377,MATH12997171
60931,PSY20025630
95618,PENP193HH14972
95335,ENGL10160523
51961,ENVS10111342
87181,ENGL10276908
16877,PENP16310931
56862,ENGL10125953
78707,CHIN10138998
9981,ARTH20133057
82333,ENGL2194282
20955,ENGL25044991
62106,CS26189987
70660,ASTR271L13693
35675,ASTR27113693
83649,MATH31430212
15050,CS29380730
58591,GEOG105L71188
30768,CJ26866940
35133,GEOG14020427
51828,ENGL10180593
24679,MATH18099159
55406,UHON22285644
47014,ENGL22014948
96514,MUS23191068
11141,THEA19210397
6357,ENGL22189561
26950,THEA39172741
59182,THEA12083499
88578,ENGL10123912
6097,MLSL101L86615
22265,MLSL10186615
3473,HIST16158527
336,MLSL102L77056
16613,MATH12034375
86644,ARTH10173334
47721,CJ13012385
21971,MATH16274743
10296,LATN10182120
10131,STAT14595503
36141,ENGL10238835
78122,LATN10282120
26757,CHIN10117090
24181,CHIN10217090
7879,LING10149759
59828,PENP11487581
69437,PENP193K99748
99006,ENGL10216281
8313,ENGL10256373
45227,MATH12341232
29105,CJ13015854
77280,PENP11458213
2971,BIOL11012404
4359,MUS13975409
95102,GRMN10183468
40029,EMS14370608
77010,EMS15119635
41454,EMS18019635
60909,PHYC10255060
78552,ENGL10247619
21125,UNIV21615122
35816,ENGL10128366
22738,MATH12961703
75215,PSY450A44211
52524,AMST2001454
95919,ENG11672183
79057,PSY10560672
15107,NATV31181732
19524,CRP18130441
94175,AMST18534132
6618,AMST18434132
93060,ENGL10248796
9158,ENGL10131244
92807,ENGL1025797
50940,ENGL10199031
71371,ENGL48748623
43990,ENGL1025931
59312,UHON1225931
52436,FREN1023456
60783,FREN1033456
73695,MATH12381335
21270,PENP193O20887
49533,EPS10129286
71386,EPS105L7383
35226,ANTH10119208
79138,SPAN10173259
59633,MATH12171020
64685,APMS10145041
72963,MUS23145041
69688,ENGL1012229
89629,APMS10245041
4794,MUS11244690
81908,SPAN10276234
5818,MATH18023433
28187,ENGL21960523
88132,POLS24071081
35999,THEA45534133
74368,ENGL22144018
52463,ENGL10231244
9529,NTSC261L50881
38929,HIST26056318
43418,MATH11234375
20144,HIST10232860
61054,PENP17685872
56823,WMST27997899
84192,LLSS18376903
64557,MATH12024743
19584,CS131L7351
15897,CS132L7351
98970,ENGL10179318
76857,SPAN20196968
95234,ENGL10244802
39506,SOC21335920
9382,ANTH10187282
94515,CJ13080901
25410,MATH12347116
76178,ECE13193865
70834,FREN20281873
8704,ENGL10280593
96367,ECON10623455
8541,HIST44064408
8635,SPAN20245799
22074,HIST26049865
53525,ECON10599077
45622,ECE10191517
68904,ECE13198123
82409,SPAN10169638
80162,MATH1234225
18395,ENGL10220263
8231,MATH15050002
21790,PENP16314750
1683,PENP15968633
56092,PENP16014750
81593,PORT27579890
54701,ENGL10187525
33119,PORT27675862
93265,PENP17336565
63847,MA21037612
4276,ENGL10218776
96581,AMST18383793
50745,EPS10146578
95620,ENGL1011099
71305,ANTH22081927
54036,ARTS10671540
56099,ENGL22140707
73056,PENP16219988
91159,PENP15914750
72207,ENGL10275876
37153,MUS23122517
84656,MUSE15581289
33505,EPS1017383
15267,CJ13083049
5385,RELG26442035
53113,SPAN10143212
33025,ANTH13021190
87041,ENVS10177473
33095,RELG26368322
7769,ENGL2967053
5043,GEOG10186197
95187,PHIL15659634
65599,PSY2409955
24921,PORT27756059
16600,PORT31261225
74764,PORT3017655
58590,GRMN10122737
50067,UNIV10146634
9522,ANTH25116101
2413,MUS13944977
34024,ENGL1026760
93358,ENVS10178651
46836,GRMN10184018
97506,ANTH10162731
96585,GRMN10292739
10742,ANTH13028838
60017,CJ13048508
16838,ENGL21917073
61095,ARSC19848958
22325,ANTH11013170
25852,ANTH151L73300
97627,PENP11478601
43229,HED2126175
73254,ARTH10110811
79676,RELG26366940
18154,POLS24054582
9870,PENP11468890
71536,AMST18634843
81751,NVJO10242518
33344,MATH16385537
82655,DANC4669554
33588,MATH26493727
86105,UHON22267872
5520,MATH162896
86627,FREN10189205
1286,SPAN21240748
92535,ENGL21953181
12634,MATH26430212
91538,PHYC16121406
14386,CHNE23126596
56473,CE20261780
1667,MATH31656569
91628,GEOG10126166
19513,NVJO10189913
67782,PENP16299001
69389,HED49324946
31227,PENP193F48360
73187,ENGL10144018
63477,JAPN10145073
16,CJ314426
4755,JAPN33910874
96421,LING10180066
47232,MLNG10682612
2805,ENGL10296378
61385,PENP15878577
8160,CJ10158251
82173,ENGL10272892
55627,UHON12277998
83828,MATH12161137
70453,MATH18051030
30509,CJ13083483
32890,PENP11351758
5487,PENP15253676
45265,CLST20446277
98180,POLS22092535
1882,ARAB30182612
80224,UNIV10193558
34086,ENGL10261784
10171,MATH18099745
24197,MATH12951803
62159,PENP15853676
3353,ENGL10294003
16410,MATH18098313
4289,PSY20019257
36632,PSY22071954
16716,MATH123
47644,EDPY30319165
46575,UHON2224577
64,ENGL10186985
72497,SPAN10195562
85280,ASTR10127894
72325,PENP13115288
93293,PHYC16035425
83644,CS152L70405
42309,STAT14542183
34576,CJ13062424
47546,SPAN10175921
3879,PSY20072094
53706,ENGL10235682
24969,ECME10156765
88171,UHON12144991
2943,SPAN30140748
35565,ARTS12171093
50205,ENGL22036209
29806,CJ13063945
41181,CJ11583910
58823,UHON12118867
33859,SPAN30195562
17773,SPAN30158264
99072,UHON39918867
53257,UHON30218867
68254,ENGL10123300
98640,SOC20520153
6367,PENP16856438
32157,ENGL10278907
78139,SPAN10158486
12499,MATH16270044
14075,PENP1684983
82836,ENGL10133317
56987,MATH16393727
74710,ENGL10115802
61384,SPAN30147843
61041,ARTS10622506
20100,PSY20041606
63358,SPAN3029172
78378,PENP152717
75438,SPAN10160139
74191,MATH18199159
94288,BIOL247L35765
91371,CHEM30170573
83745,BIOL248L51986
26231,BIOL20311080
23973,BIOL23864941
21611,SOC10150958
70551,PENP17753676
62082,EDUC29396981
15007,NTSC261L26539
91592,PENP17387896
23808,ARTH21034142
30401,UHON12140588
82338,CJ13098053
63687,PENP15453676
63827,ENGL22032076
1235,MA21073005
97459,UNIV101487
15095,CJ1306710
39364,ECON10640396
55290,MUS150L95231
57090,MUS15021282
71744,PENP17784303
64187,APMS11945041
38954,STAT14574320
36933,MUSE19587886
22953,PENP15826194
80969,MUS15219551
94760,MUS152L95231
38006,APMS12045041
20362,MATH12129848
22125,ARTS12528227
26648,SPAN10153318
41387,ENGL10229059
44283,ENGL29014750
74804,ENGL22115802
27591,ARTH25032669
65655,UHON30238928
32536,THEA32882149
2839,ENGL22095362
96186,ENGL32188944
69638,ARTS2133053
92940,ENGL10116278
37174,MATH12152541
34741,ENVS10155193
81312,SPAN10147840
86978,ENGL10160414
62736,ECON10685395
90535,SPAN10157882
85125,UNIV10247134
86404,MATH18075361
89085,RELG10778550
80166,GRMN40147932
15144,ENGL102449
49686,MLNG10122817
34988,STAT14572447
5287,SPAN10166431
73912,BIOL124L64661
1466,MATH16240230
78493,PENP15456438
11992,ENGL10178648
10553,ENGL10278817
68058,PENP10287896
98375,ENGL10175989
68737,UNIV10154243
22139,ANTH10154387
88058,CJ22125497
6102,ENGL10144373
855,MATH18092008
55103,CJ22546815
90313,STAT14510726
31229,CJ13066452
70532,SPAN10223366
83383,PENP15461968
30805,CJ13079547
76092,BIOL49938645
57386,SPAN10190447
31380,BIOL40238645
68666,GEOG1012062
95692,CJ13097298
15528,ENGL22080593
21175,UHON12134549
27872,PENP13571627
45071,SPAN10227537
51152,BIOL124L87976
36318,ENGL10132711
33458,ENGL10232711
82488,CJ32369671
1122,UHON12185569
10953,ANTH15093273
59912,ASTR10198050
15629,PENP19370110
64018,PHIL10139879
54515,SPAN10132859
81682,SOC20535920
12508,PENP11554827
63446,BIOL124L75863
79080,CJ13059889
84124,NUTR24413067
81578,ENGL10256071
67617,PHIL10199185
51620,ENGL10178907
8596,SPAN10136261
40558,PENP13471627
228,PENP11487896
24757,ENGL10132780
93777,ECON10685000
95344,ENGL10244373
9204,HED17194962
63826,UNIV1012988
56224,MATH12092807
11119,PENP12099664
16589,PENP14464587
78141,CJ13063421
89153,ENGL1021272
38787,PHIL10194494
41826,SPAN11293236
70262,SPAN21165364
7965,GEOG105L35605
52577,ECME11156765
14875,GEOG1012442
61567,MATH1213317
15413,UNIV1021454
67859,SUST13428940
30157,PENP15254827
79232,UNIV10122597
42202,ANTH150276
25305,PENP11927207
23397,PSY10558315
10640,ENGL21912059
2840,PHYC16034959
37803,LING10123252
63223,SPAN10128960
1971,MATH12153394
54567,ENGL10196173
17825,BIOL124L20493
81424,ANTH11049475
23916,ENGL10222775
31121,UHON30272435
99022,PSY26532358
80769,CJ13032339
36936,AFST10336527
5439,POLS30031567
81252,ARTS1884482
17231,ARTS2874482
70416,ARTH20295084
67957,ENGL10215802
27345,MUS24179354
34059,APMS10181289
65458,EPS10186026
1990,MUS23164517
95904,LING10118208
38712,PENP15837046
21886,APMS10281289
60255,MUS15221282
17572,SPAN10122485
25005,DANC31079590
47229,PENP11428515
70249,UHON12157052
20488,HMHV10119435
79635,ENG20076569
70139,HMHV29823136
42687,ENGL10175810
5353,ENGL10187065
375,JAPN10245073
30640,PENP10378577
55809,ENGL10251581
63925,NTSC261L69132
42971,LING10150494
64320,SPAN10134740
97997,PENP14079222
36024,ASTR10124835
32356,MATH12177065
74212,MATH18054743
26331,MGMT15823432
19177,MA33037612
75532,MA21066070
46522,ANTH11013105
53583,LING29235424
7719,DANC24918364
27245,CJ13046815
53825,PENP15819145
89636,DANC23269480
93030,NVSC10165174
8520,PENP16028515
59447,PENP16328515
12368,PENP16278577
35822,PENP11514750
88003,PENP15496288
73373,PENP15296288
34123,HIST16127346
78255,PENP10124486
7405,MATH12160655
86963,ARCH1042129
20613,ENGL10128901
35745,SPAN10174477
5299,ENGL10267355
18884,MATH16257479
80854,CJ1304473
87483,UNIV10172889
21004,CJ22112153
59263,CHMS20123302
85652,ENGL10181103
89019,MATH12115745
55146,PHIL10273530
94014,ENGL22479062
46691,MATH18031788
66422,HIST16115140
85082,ARTS10671093
33116,PENP14394612
88481,ENGL10141621
36071,SPAN10163972
68368,ENGL10283782
145,CE29129756
78461,AMST18625812
95411,ENGL1017956
18377,PSY33287762
44035,RELG35015587
242,MUS11712611
39356,ENGL1026069
82935,EPS1016977
50024,CJ13035070
41689,CLST33391419
35344,AFAM10682612
30729,AFST10782612
85738,ANTH16077421
29161,MATH18166735
98738,ENGL22182
8786,APMS10753705
82772,MUS23383945
52946,MATH15031788
60944,FREN1025250
56739,PHYC10895426
13939,MATH12352541
75819,PHYC108L72783
69113,AFAS1204374
75881,CJ13072568
98300,SPAN10162221
77254,ENGL10199549
93245,AFAS12194158
19741,MATH15051803
39982,ARTH20239956
87900,SPAN20228960
51153,DANC21011439
15842,ANTH151L80315
46090,ENGL22020309
86116,CHNE101941
19516,SPAN30238907
29829,MUS23138413
82563,APMS11933570
40878,APMS12033570
2895,MUS23133570
76523,ENGL10120515
36588,SPAN10192368
70123,SIGN20113890
98570,ENGL10120320
18533,NUTR12064178
90145,SIGN21213890
42041,ENGL10135033
68425,MUS11051600
59209,LING29298043
4843,MATH12142563
14551,ENGL10138463
75598,PSY10534621
6102,MATH18016075
9206,ENGL1023752
83055,CJ13052100
77264,ENGL10252696
30666,PHIL20126072
23015,HED30656722
70988,POLS27043142
64264,PHIL37226072
89696,ANTH13011339
2011,SPAN20165885
29113,LATN1016172
1164,FREN10812034
73209,FREN10312034
9610,ENGL10149709
12132,MATH12119632
7328,ENGL10217974
56346,PHIL15660874
33445,ENGL22475989
49830,SPAN20114399
42933,HIST16170329
2999,HIST16270329
16671,MATH16229848
89279,PHYC16071422
81673,ENGL10234843
68400,ECE13157235
40966,PHYC16171422
31686,RELG26337630
646,SPAN10230152
26015,AFST39739553
41151,SPAN20120736
82148,ENGL10249709
40715,ANTH23061098
4708,MATH15019632
76531,SPAN10186491
4656,SPAN10235381
41639,MUS23164131
76346,MUSE24387886
6067,APMS11938893
24134,MUS24387886
71679,MUS15297759
18643,MUS10938354
94464,ENGL10259625
8188,MATH11173273
22769,ENGL1014038
46368,JAPN20131858
44346,PENP10210390
32315,SIGN20188315
92485,PENP10587896
29976,PHYC15157867
80280,MUS15097759
1648,PENP1544983
96201,AMST18551649
20842,CJ17177441
56175,ASTR1012625
43132,ENGL26580803
19271,FA22971419
24617,SPAN10159050
39706,SPAN21246043
70371,PENP1524983
6769,FREN10116818
35678,MLNG20689584
2766,ENGL10234532
89133,ECON10528171
65113,PENP16824486
74178,SPAN21150246
16454,PENP12214972
962,SPAN11265943
78627,PHIL10160874
50208,PENP15919145
52330,UHON12154436
54011,ANTH161L39875
14720,SPAN20125004
86389,UHON22277998
57270,PENP19360759
17786,SPAN10247840
96626,ENGL10215855
88575,ECON10691872
84663,UNIV10142194
98004,MATH12371459
55779,SPAN10193200
3466,SPAN10289854
3812,MATH12194715
82466,CJ22177462
52233,LATN10189884
69544,ARTS16873393
92782,ANTH11050494
10968,SPAN10189854
52575,SPAN10296830
39936,PENP11453676
77494,RUSS10177406
90348,PSY10510821
37585,ANTH121L62721
89427,ANTH1309237
25311,ANTH15062849
13532,PENP19393524
38348,CJ13077228
92773,ENGL10279703
51716,SPAN10191851
11830,PENP11553676
78229,ENGL10193373
70453,PENP16887581
54629,HIST16234936
76055,GEOG105L30545
64536,STAT14590722
86606,MLNG10636980
18205,ENGL22478780
80280,ARAB10236980
78296,PHIL10176925
7440,SPAN1019140
87652,PENP10387896
99738,CJ13082107
39521,MATH16260941
94114,MATH1804225
20674,PENP15960759
17325,PENP15860759
49480,MATH12177955
11092,PSY2009955
69400,CHEM13165054
50198,ANTH13023606
6134,PENP15247807
72322,CHEM13265054
90211,THEA3551159
66842,SPAN2021094
68007,THEA29512895
60145,ENGL10143861
10662,ENGL10279689
7691,BIOL124L18642
18756,ITAL30789815
36107,BIOL20155355
16487,MATH18066735
30593,BIOL20278460
20453,HIST34914804
98370,MATH15046361
77937,FA28468314
5644,MATH12132328
53535,SPAN21191307
2047,ENGL24845376
78665,ENGL35045376
46814,ARTS39466328
51680,PENP1404983
58477,MATH15060941
94363,PSY23114601
56415,CHEM12286983
13388,ANTH121L29525
54857,HIST10155956
12430,MATH18047194
36084,ENGL10134843
78906,MATH18043631
22911,PENP1444983
59473,ENGL10224898
51795,SPAN30171376
19774,SPAN20288092
19284,MATH15086453
99247,ARTS18728468
54663,PENP17110931
69583,PENP13439210
25596,ARTS15733468
46137,SPAN10223253
42495,CJ13026376
45987,CS39085574
71344,CJ47964514
32970,SPAN10286316
77512,MATH12116131
40725,MATH18057479
57449,ARTS1688383
18245,MATH12175361
37090,DANC11066352
53036,PENP15995108
33810,SPAN10299471
44294,ARTS16854928
9099,APMS10789815
13605,HIST1625823
30715,CJ22173904
34935,PHIL15654032
41152,NUTR12064409
78464,ENGL10241391
70401,UHON39929547
1449,CJ13023542
3378,EPS33318475
15449,PENP13270089
38754,AFST29739553
87955,PENP11587896
15147,COMP22459925
65757,APMS10745041
12090,APMS10845041
56777,BIOL12320863
52715,DANC21211439
51403,RELG26492811
88069,MATH1206567
32343,GEOG10245262
89378,UNIV10119780
76856,PENP17047807
91589,ARTS12134406
1998,PENP11769717
6386,SPAN30148920
51419,NVJO10110821
38066,ARTH10169252
87838,CJ13064856
52316,MATH12066138
17735,DDM11057800
67653,ENGL10118776
10251,AMST18513314
65676,NVJO10293288
77563,PENP114717
46390,PENP115717
11960,AFAS1214374
43493,PENP16847807
54155,FREN10281873
96401,RELG26410330
56397,MATH31169572
76146,ECME23026280
84694,GRMN20156590
4066,ENGL22076881
29009,HED17176512
53068,UNIV10192792
36142,RUSS30146099
80906,MATH1634225
26285,UHON121C34549
45586,UHON29929547
24688,RUSS30246099
74431,MATH26423433
25434,AMST18584963
54864,WMST27980066
93455,UHON121Y72435
39713,PENP17394612
54569,PENP193B70089
65014,PENP14148761
69633,STAT14542443
38954,ENGL10172889
49544,MATH11116131
39048,NATV32457110
14374,ENGL10225953
98614,UNIV10114702
61267,DANC13269480
10021,PENP16119988
41032,ENGL10131247
76462,SPAN11247964
84177,MATH12346361
59192,MATH15036561
6250,ENGL10218397
34746,SPAN21263972
93047,PHIL15678098
51885,PSY1056849
12177,CJ13016948
85702,ENGL10229651
96129,MUS13961081
98884,HIST16263905
32842,ENGL10194494
39152,PENP17461968
51128,UNIV10152100
12754,ECON10653015
6486,BIOL124L41324
48298,PENP10256438
65711,SIGN21096577
46613,PENP18114972
8770,CJ13012153
47564,PENP154717
30046,ANTH1102114
97937,MATH1213966
89271,MATH12167227
95052,MATH12378894
58040,PENP15910812
66308,PENP15848761
44668,ECON10677413
28559,FREN20369182
76353,FREN27639879
19538,ENGL22496628
34288,ENVS10123220
51393,CJ22152100
49540,SPAN1021094
4193,SOC31286378
64111,SOC37121485
19733,PSY24036064
28540,WMST33591786
44874,ENGL10110324
80029,ASTR10127967
2799,MLSL10167455
21711,LING29550883
84136,SPAN21126868
83737,SPAN21146043
23755,SPAN10222821
48792,SPAN20133803
10605,SOC20586378
70592,SOC21321485
62658,SPAN21221037
49295,HIST16166873
5920,ENGL10131925
6350,PSY22014601
20276,ENGL10140242
71340,SPAN11250246
68852,MATH12067227
49105,LING10188332
49175,PENP11419145
67549,PENP15620887
64904,ARSC19838470
31615,PHIL20299185
92976,PHIL15656694
41204,POLS20047968
58464,MATH18036561
38296,ANTH151L55437
61661,MATH12167884
48905,PENP15977627
10600,PENP15953676
39878,MATH12343631
67141,ECE23123285
29159,ENGL21960414
77273,UNIV10123898
4760,EMS12079070
88935,SPAN10183619
32136,PENP16310390
27869,UNIV10113788
81976,MGMT20298584
41753,PENP144717
73183,MATH18076879
14085,MATH16274066
91123,DANC11070117
